학교명,도로명주소,위도,경도,법정동,행정동
인천청학초등학교,"인천광역시 연수구 함박뫼로 25 (청학동, 청학초등학교)",37.42009453,126.6713933,청학동,청학동
인천함박초등학교,"인천광역시 연수구 함박뫼로 87 (연수동,함박초등학교)",37.42418052,126.6772058,연수동,연수1동
인천가림초등학교,"인천광역시 서구 장고개로293번길 29 , 가림초등학교 (가좌동)",37.49059215,126.6811445,가좌동,가좌2동
인천가석초등학교,인천광역시 서구 서달로 174 (가정동),37.51475728,126.6796755,가정동,가정3동
인천가정초등학교,"인천광역시 서구 장고개로 336-1 (가좌동,가정초등학교)",37.49166135,126.6884322,가좌동,가좌4동
인천가좌초등학교,"인천광역시 서구 장고개로309번길 5 (가좌동, 가좌초등학교)",37.4901503,126.6835279,가좌동,가좌2동
인천가현초등학교,"인천광역시 서구 염곡로 417 (신현동, 인천가현초등학교)",37.52217806,126.6683691,신현동,신현원창동
인천갈산초등학교,"인천광역시 부평구 갈월동로 55 (갈산동,갈산초등학교)",37.5125544,126.7283474,갈산동,갈산2동
인천갈월초등학교,"인천광역시 부평구 주부토로 165 (갈산동, 인천갈월초등학교)",37.51033274,126.7250527,갈산동,갈산2동
인천개흥초등학교,"인천광역시 부평구 길주남로65번길 11 (부평동, 인천개흥초등학교)",37.50529638,126.7283116,부평동,부평4동
인천건지초등학교,"인천광역시 서구 건지로318번길 39 (가좌동, 건지초등학교)",37.49548863,126.6774856,가좌동,가좌3동
인천검단초등학교,"인천광역시 서구 마전로115번길 24 (마전동, 검단초등학교)",37.61102462,126.6700422,마전동,검단동
인천계산초등학교,"인천광역시 계양구 경명대로 1005 (계산동, 계산초등학교)",37.54448381,126.7173629,계산동,계산2동
인천계양초등학교,인천광역시 계양구 장제로 1288 (장기동),37.57922129,126.7336487,장기동,계양1동
인천구산초등학교,"인천광역시 부평구 부개로 93 (부개동, 인천구산초등학교)",37.50604865,126.7396046,부개동,부개3동
인천금곡초등학교,"인천광역시 서구 완정로228번길 19 (금곡동, 금곡초등학교)",37.6054434,126.65061,금곡동,검단동
인천길주초등학교,"인천광역시 계양구 용종로 90 (용종동, 인천길주초등학교)",37.54198296,126.7428893,용종동,계산4동
인천단봉초등학교,인천광역시 서구 단봉로 122 (오류동),37.59843764,126.6377448,오류동,오류왕길동
인천당하초등학교,"인천광역시 서구 청마로 144 (당하동, 당하초등학교)",37.59005774,126.6776991,당하동,당하동
인천대정초등학교,"인천광역시 부평구 안남로 115 (산곡동, 인천대정초등학교)",37.4932149,126.7098548,산곡동,산곡3동
인천동수초등학교,인천광역시 부평구 동수로120번길 10 (부개동),37.48438604,126.7311002,부개동,부평6동
인천동암초등학교,"인천광역시 부평구 동암남로35번길 4 , 동암초등학교 (십정동,동암초등학교)",37.47209931,126.7071575,십정동,십정2동
인천마곡초등학교,"인천광역시 부평구 마곡로27번길 16 (산곡동,인천마곡초등학교)",37.51206357,126.6978366,산곡동,산곡1동
인천마장초등학교,"인천광역시 부평구 안남로 266 (청천동, 인천마장초등학교)",37.50618935,126.7091215,청천동,산곡4동
인천마전초등학교,"인천광역시 서구 완정로34번길 23 (마전동, 마전초등학교)",37.59749871,126.6709335,마전동,마전동
인천명현초등학교,"인천광역시 계양구 봉오대로569번길 10 (효성동, 명현초등학교)",37.53196809,126.7124126,효성동,효성1동
인천목향초등학교,"인천광역시 서구 고산후로 377 (불로동, 목향초등학교)",37.61620512,126.6943003,불로동,불로대곡동
인천미산초등학교,"인천광역시 부평구 원적로 391 (산곡동, 미산초등학교)",37.50450599,126.7099212,산곡동,산곡4동
인천백석초등학교,인천광역시 서구 청마로 55 (당하동),37.58980222,126.6717483,당하동,당하동
인천백운초등학교,"인천광역시 부평구 아트센터로 130 (십정동, 인천백운초등학교)",37.48004913,126.7048644,십정동,십정2동
인천병방초등학교,"인천광역시 계양구 병방로 2 (병방동, 인천병방초등학교)",37.54683545,126.7414003,병방동,계양2동
인천봉수초등학교,인천광역시 서구 봉오대로267번길 11-4 (가정동),37.52643539,126.678708,가정동,가정2동
인천부개서초등학교,"인천광역시 부평구 부일로 39 (부개동, 인천 부개서초등학교)",37.48973006,126.7343965,부개동,부개2동
인천부개초등학교,"인천광역시 부평구 마분로 9 (부개동, 인천부개초등학교)",37.48566269,126.7382918,부개동,부개1동
인천부곡초등학교,인천광역시 부평구 마장로272번길 73 (산곡동),37.50351243,126.707099,산곡동,산곡2동
인천부광초등학교,인천광역시 부평구 충선로 104 (부개동),37.49907609,126.736691,부개동,부개3동
인천부내초등학교,인천광역시 부평구 수변로 129 (부개동),37.49815308,126.7417021,부개동,부개3동
인천부마초등학교,"인천광역시 부평구 안남로253번길 41 (산곡동, 인천부마초등학교)",37.50634715,126.7058972,산곡동,산곡2동
인천부원초등학교,"인천광역시 부평구 원적로472번길 29 (부평동, 인천부원초등학교)",37.50247054,126.7199279,부평동,부평1동
인천부일초등학교,"인천광역시 부평구 부흥북로 175 (부개동, 인천부일초등학교)",37.50118027,126.7413319,부개동,부개3동
인천부평남초등학교,"인천광역시 부평구 경인로911번길 28 (부평동, 인천부평남초등학교)",37.48870871,126.7202026,부평동,부평2동
인천부평동초등학교,"인천광역시 부평구 부평대로88번길 19 (부평동, 인천부평동초등학교)",37.49951398,126.7244083,부평동,부평4동
인천부평북초등학교,"인천광역시 부평구 주부토로 292 (갈산동, 인천부평북초등학교)",37.52086593,126.7293597,갈산동,갈산1동
인천부평서초등학교,"인천광역시 부평구 부평문화로53번길 19 , 인천부평서초등학교 (부평동, 북부교육청)",37.49511268,126.7218359,부평동,부평1동
인천부평초등학교,"인천광역시 계양구 어사대로 20 (계산동, 인천부평초등학교)",37.5413709,126.723351,계산동,계산1동
인천부현동초등학교,"인천광역시 계양구 용종로 5 (계산동, 부현동초등학교)",37.53456549,126.7404574,계산동,계산4동
인천부현초등학교,"인천광역시 계양구 장제로755번길 30 ,(계산동)",37.53579449,126.7320056,계산동,계산3동
인천부흥초등학교,"인천광역시 부평구 부흥로366번길 34 (부평동, 인천부흥초등학교)",37.49625571,126.7311865,부평동,부평5동
인천불로초등학교,인천광역시 서구 검단로744번1길 50 (불로동),37.61381127,126.6888476,불로동,불로대곡동
인천산곡남초등학교,"인천광역시 부평구 부흥로144번길 30 (산곡동, 산곡남초등학교)",37.49689974,126.7062072,산곡동,산곡3동
인천산곡북초등학교,"인천광역시 부평구 산청로 18 (산곡동, 인천산곡북초등학교)",37.51140879,126.7016548,산곡동,산곡1동
인천산곡초등학교,"인천광역시 부평구 길주로354번길 39 (산곡동, 인천산곡초등학교)",37.50684551,126.7012024,산곡동,산곡1동
인천삼산초등학교,인천광역시 부평구 후정동로 44 (삼산동),37.52132548,126.7382531,삼산동,삼산1동
인천상정초등학교,"인천광역시 부평구 상정로 50 (십정동, 인천상정초등학교)",37.47985202,126.6988075,십정동,십정1동
인천서곶초등학교,"인천광역시 서구 대평로56번길 9 (연희동, 서곶초등학교)",37.54766965,126.6694762,연희동,연희동
인천서운초등학교,"인천광역시 계양구 서운로 12 (서운동, 서운초등학교)",37.52697639,126.7447212,서운동,작전서운동
인천석남서초등학교,"인천광역시 서구 건지로249번길 6 (석남동, 석남서초등학교)",37.50014147,126.6703935,석남동,석남2동
인천석남초등학교,"인천광역시 서구 서달로130번길 4 (석남동, 석남초등학교)",37.50977868,126.680264,석남동,석남3동
인천성지초등학교,"인천광역시 계양구 아나지로247번길 8 (작전동,성지초등학교)",37.52643943,126.7201617,작전동,작전2동
인천소양초등학교,"인천광역시 계양구 박촌로 53 (박촌동, 인천소양초등학교)",37.55626798,126.7425561,박촌동,계양1동
인천신대초등학교,"인천광역시 계양구 계산새로 133 (용종동, 신대초등학교)",37.53895621,126.7435806,용종동,계산4동
인천신석초등학교,"인천광역시 서구 새오개로 9 (석남동, 신석초등학교)",37.5106733,126.6639105,석남동,석남1동
인천신촌초등학교,"인천광역시 부평구 경원대로 1215 (십정동, 인천신촌초등학교)",37.48675419,126.7067277,십정동,산곡3동
인천신현북초등학교,"인천광역시 서구 원창로 147 , 신현북초등학교 (신현동)",37.5183474,126.6667146,신현동,신현원창동
인천신현초등학교,"인천광역시 서구 율도로77번길 1 (신현동, 신현초등학교)",37.5147744,126.6701159,신현동,신현원창동
인천심곡초등학교,인천광역시 서구 심곡로 114 (심곡동),37.54339675,126.6829097,심곡동,연희동
인천십정초등학교,"인천광역시 부평구 배곶북로 10-6 (십정동, 십정초등학교)",37.47427138,126.6982451,십정동,십정1동
인천안남초등학교,"인천광역시 계양구 경명대로1114번길 26 (계산동, 안남초등학교)",37.5412094,126.7324017,계산동,계산3동
인천안산초등학교,인천광역시 계양구 임학서로 15 (계산동),37.54409319,126.7317526,계산동,계산2동
인천양지초등학교,"인천광역시 서구 승학로197번길 11 (심곡동, 양지초등학교)",37.54002481,126.6711946,심곡동,연희동
인천용마초등학교,"인천광역시 부평구 세월천로30번길 58 (청천동, 인천용마초등학교)",37.51585568,126.7073832,청천동,청천2동
인천일신초등학교,"인천광역시 부평구 항동로75번길 36 (일신동, 인천일신초등학교)",37.48385816,126.7423924,일신동,일신동
인천작동초등학교,"인천광역시 계양구 까치말로 35 (작전동, 인천작동초등학교)",37.52928914,126.7359408,작전동,작전서운동
인천작전초등학교,"인천광역시 계양구 주부토로 456 (작전동, 인천작전초등학교)",37.53512867,126.7291294,작전동,작전1동
인천창신초등학교,"인천광역시 서구 고산후로161번길 6 , 인천창신초등학교 (원당동)",37.59889738,126.6981278,원당동,원당동
인천천마초등학교,인천광역시 서구 서달로 58-5 (석남동),37.5048986,126.6793047,석남동,석남3동
인천청천초등학교,인천광역시 부평구 산청로127번길 10 (청천동),37.52022342,126.7014966,청천동,청천1동
인천하정초등학교,"인천광역시 부평구 이규보로 14 (십정동, 인천하정초등학교)",37.47526064,126.7007076,십정동,십정2동
인천한길초등학교,인천광역시 부평구 영성중로 32 (삼산동),37.51911675,126.7455438,삼산동,삼산1동
인천화전초등학교,"인천광역시 계양구 효서로303번길 8 (작전동, 인천화전초등학교)",37.52846762,126.7315531,작전동,작전1동
인천효성남초등학교,"인천광역시 계양구 새벌로 125 (효성동,효성남초등학교)",37.52817374,126.7155508,효성동,효성1동
인천효성동초등학교,"인천광역시 계양구 새벌로171번길 4 (효성동, 인천효성동초등학교)",37.53277166,126.7158644,효성동,효성1동
인천효성서초등학교,"인천광역시 계양구 봉오대로 457 (효성동, 효성서초등학교)",37.52805035,126.6986404,효성동,효성2동
인천효성초등학교,"인천광역시 계양구 안남로 601 (효성동, 효성초등학교)",37.53675427,126.7107855,효성동,효성1동
한일초등학교,인천광역시 부평구 원적로 247 (산곡동),37.50573808,126.6937058,산곡동,산곡1동
인천축현초등학교,"인천광역시 연수구 청량로 176 , (옥련동, 축현초등학교)",37.42269406,126.6543972,옥련동,옥련1동
대청초등학교소청분교장,"인천광역시 옹진군 대청면 소청동로 69-13 (대청면, 대청초등학교소청분교)",37.77377647,124.7508597,대청면 소청리,대청면
인천계양초등학교상야분교장,인천광역시 계양구 벌말로 572-1 (상야동),37.57926732,126.7804405,상야동,계양1동
인천남부초등학교이작분교장,"인천광역시 옹진군 자월면 대이작로 60 (자월면, 인천남부초등학교이작분교)",37.17676235,126.2527598,자월면 이작리,자월면
인천주안남초등학교승봉분교장,"인천광역시 옹진군 자월면 승봉로67번길 43-18 (자월면, 인천주안남초등학교승봉분교)",37.17082948,126.29705,자월면 승봉리,자월면
인천용현남초등학교자월분교장,"인천광역시 옹진군 자월면 자월서로 177 (자월면, 용현남초등학교자월분교)",37.2530353,126.3066329,자월면 자월리,자월면
인천용유초등학교무의분교장,"인천광역시 중구 대무의로 302-17 (무의동, 용유초등학교무의분교)",37.39025606,126.4257729,무의동,용유동
인천영종초등학교금산분교장,"인천광역시 중구 백운로414번길 63-50 (운북동, 금산초등학교)",37.51341888,126.521452,운북동,영종동
영흥초등학교선재분교장,"인천광역시 옹진군 영흥면 선재로34번길 197 (영흥면,영흥초등학교선재분교)",37.23706345,126.534298,영흥면 선재리,영흥면
인천삼목초등학교장봉분교장,"인천광역시 옹진군 북도면 장봉로 553 (북도면, 인천삼목초등학교장봉분교)",37.5339125,126.3376011,북도면 장봉리,북도면
인천서면초등학교,"인천광역시 연수구 먼우금로 54 (동춘동, 인천서면초등학교)",37.40335364,126.6710613,동춘동,동춘2동
인천공항초등학교신도분교장,"인천광역시 옹진군 북도면 신도로896번길 18-31 (북도면,인천공항초등학교신도분교)",37.52007825,126.4427803,북도면 신도리,북도면
인천신월초등학교,"인천광역시 남동구 인주대로776번길 14 (구월동, 신월초등학교)",37.44759278,126.7237819,구월동,구월4동
인천새말초등학교,"인천광역시 남동구 만수로50번길 12 (만수동, 새말초등학교)",37.45985569,126.7334656,만수동,만수4동
인천서창초등학교,"인천광역시 남동구 장아산로174번길 8 (서창동, 서창초등학교)",37.4358913,126.7498263,서창동,장수서창동
인천삼목초등학교,"인천광역시 중구 신도시북로 42 (운서동, 인천삼목초등학교)",37.49865585,126.486412,운서동,운서1동
인천봉화초등학교,"인천광역시 서구 건지로250번길 43 (가좌동, 봉화초등학교)",37.49536399,126.6703253,가좌동,가좌1동
인천검암초등학교,"인천광역시 서구 승학로 599번길 45 (검암동, 검암초등학교)",37.56796725,126.678293,검암동,검암경서동
인천은지초등학교,"인천광역시 서구 승학로572번길 22 , 인천은지초등학교 (검암동)",37.5646837,126.6853553,검암동,검암경서동
인천진산초등학교,"인천광역시 부평구 굴포로 194-10 (삼산동, 인천진산초등학교)",37.51297308,126.7415129,삼산동,삼산2동
인천굴포초등학교,"인천광역시 부평구 충선로234번길 19 , 인천굴포초등학교 (삼산동)",37.51104458,126.7365789,삼산동,삼산2동
인천간재울초등학교,인천광역시 서구 승학로 433 (검암동),37.56033764,126.6722937,검암동,검암경서동
인천후정초등학교,인천광역시 부평구 영성서로 56 (삼산동),37.52312182,126.7436408,삼산동,삼산1동
인천발산초등학교,"인천광역시 서구 고산후로78번길 6 , 인천발산초등학교 (당하동)",37.59011616,126.6991478,당하동,원당동
인천해서초등학교,"인천광역시 계양구 계산로 42-1 (계산동, 해서초등학교)",37.54014208,126.7176632,계산동,계산1동
인천먼우금초등학교,"인천광역시 연수구 해돋이로84번길 33 , 인천먼우금초등학교 (송도동, 인천먼우금초등학교)",37.39330645,126.6541879,송도동,송도1동
인천경서초등학교,"인천광역시 서구 경서로31번길 31 (경서동, 경서초등학교)",37.55664016,126.650985,경서동,검암경서동
인천왕길초등학교,"인천광역시 서구 봉수대로1440번길 20 (왕길동,인천왕길초등학교)",37.60197683,126.6510585,왕길동,오류왕길동
인천귤현초등학교,"인천광역시 계양구 귤현길 15 (귤현동, 귤현초등학교)",37.5685127,126.746694,귤현동,계양1동
인천원당초등학교,"인천광역시 서구 원당대로820번길 16 (당하동,원당초등학교)",37.59251405,126.6913305,당하동,원당동
인천능내초등학교,"인천광역시 서구 검단로540번길 23 (마전동, 능내초등학교)",37.60244235,126.6665079,마전동,검단동
인천완정초등학교,"인천광역시 서구 완정로 99 (마전동, 완정초등학교)",37.59842815,126.6640829,마전동,마전동
인천당산초등학교,인천광역시 계양구 동양로 122 (동양동),37.55869681,126.7595313,동양동,계양1동
인천청라초등학교,"인천광역시 서구 청라에메랄드로 139 (청라동, 인천청라초등학교)",37.53774888,126.6556967,청라동,청라1동
인천양촌초등학교,"인천광역시 계양구 장제로 954 (병방동, 양촌초등학교)",37.55068566,126.7443725,병방동,계양2동
인천영선초등학교,"인천광역시 부평구 충선로 293 (삼산동,영선초등학교)",37.51527002,126.7343726,삼산동,삼산2동
인천동방초등학교,"인천광역시 남동구 논현역로 31 (논현동, 동방초등학교)",37.40316071,126.7195491,논현동,논현2동
인천장도초등학교,"인천광역시 남동구 포구로 112 (논현동, 인천장도초등학교)",37.40789739,126.7336259,논현동,논현1동
인천신송초등학교,"인천광역시 연수구 해돋이로56번길 28 (송도동, 신송초등학교)",37.39068069,126.6577423,송도동,송도1동
인천금마초등학교,"인천광역시 부평구 일신로 88 (구산동, 금마초등학교)",37.47848543,126.7492925,구산동,일신동
인천은봉초등학교,"인천광역시 남동구 은봉로312번길 11 , 은봉초등학교 (논현동)",37.40547,126.7251034,논현동,논현1동
인천해송초등학교,"인천광역시 연수구 인천타워대로54번길 46 , 인천해송초등학교 (송도동)",37.3809103,126.6492847,송도동,송도1동
인천정각초등학교,"인천광역시 남동구 구월로 228 (구월동,정각초등학교)",37.45586808,126.715267,구월동,구월2동
인천경원초등학교,"인천광역시 미추홀구 경인로 511 (주안동, 경원초등학교)",37.46136602,126.6957692,주안동,주안6동
인천학산초등학교,"인천광역시 미추홀구 한나루로357번길 66 (학익동, 학산초등학교)",37.43973233,126.6580653,학익동,학익1동
인천상아초등학교,"인천광역시 남동구 석산로184번길 66 (간석동, 상아초등학교)",37.4575204,126.711976,간석동,간석2동
인천고잔초등학교,"인천광역시 남동구 아암대로1503번길 48 , 인천고잔초등학교 (논현동)",37.3929197,126.7285336,논현동,논현고잔동
인천공촌초등학교,"인천광역시 서구 심곡로188번길 21 (공촌동, 공촌초등학교)",37.54867977,126.6832573,공촌동,연희동
인천사리울초등학교,"인천광역시 남동구 아암대로1437번길 50 (논현동, 사리울초등학교)",37.38857805,126.7235173,논현동,논현고잔동
인천송천초등학교,인천광역시 남동구 앵고개로815번길 45 (논현동),37.39526059,126.7219563,논현동,논현고잔동
인천운남초등학교,"인천광역시 중구 운남서로 38 (운남동, 운남초등학교)",37.49040131,126.530308,운남동,영종동
인천원동초등학교,"인천광역시 남동구 논고개로 38 (논현동, 원동초등학교)",37.39686576,126.7304397,논현동,논현고잔동
인천신정초등학교,"인천광역시 연수구 아트센터대로97번길 72 (송도동,신정초등학교)",37.39727694,126.6447271,송도동,송도2동
인천초은초등학교,"인천광역시 서구 청라에메랄드로 33 (청라동, 인천초은초등학교)",37.52842319,126.6558477,청라동,청라1동
인천가원초등학교,"인천광역시 서구 청중로478번길 6 , 인천가원초등학교 (가정동)",37.52921844,126.6641213,가정동,가정1동
인천아라초등학교,인천광역시 서구 서로2로 42 인천아라초등학교,37.58508291,126.7035431,당하동,아라1동
인천해든초등학교,인천광역시 서구 서로3로 60 (당하동),37.5854038,126.7074642,당하동,아라1동
인천아람초등학교,"인천광역시 서구 이음1로 289 , 인천아람초등학교 (원당동 1094-2)",37.58723924,126.7164112,원당동,아라1동
인천한별초등학교,"인천광역시 서구 서로3로 201 , 인천한별초등학교 (아라동)",37.59761272,126.7067293,원당동,아라2동
인천청일초등학교,"인천광역시 서구 크리스탈로 46 (청라동, 인천청일초등학교)",37.52925923,126.6373634,청라동,청라2동
인천도담초등학교,"인천광역시 서구 청라커낼로 217 (청라동, 도담초등학교)",37.52786285,126.6439914,청라동,청라2동
인천새봄초등학교,"인천광역시 연수구 앵고개로104번길 34 (동춘동, 인천새봄초등학교)",37.40969162,126.6576225,동춘동,동춘1동
인천장서초등학교,인천광역시 남동구 서창남순환로 109 (서창동),37.42921635,126.7453281,서창동,서창2동
인천장아초등학교,"인천광역시 남동구 서창방산로 93 , 인천장아초등학교 (서창동)",37.42431847,126.7540704,서창동,서창2동
인천연송초등학교,"인천광역시 연수구 해돋이로 248 (송도동,인천연송초등학교)",37.39986566,126.638869,송도동,송도2동
인천예송초등학교,"인천광역시 연수구 컨벤시아대로252번길 75 (송도동, 인천예송초등학교)",37.38746311,126.6303412,송도동,송도4동
인천송일초등학교,"인천광역시 연수구 컨벤시아대로252번길 15 , 인천송일초등학교 (송도동)",37.38418802,126.635135,송도동,송도4동
인천첨단초등학교,"인천광역시 연수구 송도교육로 20 , 인천첨단초등학교 (송도동)",37.3732213,126.655026,송도동,송도3동
인천송명초등학교,인천광역시 연수구 송도교육로 19 (송도동),37.37441889,126.6557537,송도동,송도3동
인천송원초등학교,"인천광역시 연수구 송도과학로51번길 60 , 인천송원초등학교 (송도동)",37.38597013,126.6695474,송도동,송도3동
인천청람초등학교,"인천광역시 서구 청라커낼로 336 (청라동, 인천청람초등학교)",37.53869636,126.6453133,청라동,청라2동
인천경명초등학교,"인천광역시 서구 크리스탈로 130 (경서동, 인천경명초등학교)",37.5369986,126.6373304,청라동,청라2동
인천한들초등학교,인천광역시 서구 한중로 25 (백석동),37.57958495,126.6728024,백석동,당하동
인천해원초등학교,"인천광역시 서구 청라사파이어로140번길 5 (청라동, 인천해원초등학교)",37.52766564,126.6260936,청라동,청라3동
인천미송초등학교,"인천광역시 연수구 아카데미로 667 , 인천미송초등학교",37.41477678,126.6133521,송도동,송도5동
인천은송초등학교,"인천광역시 연수구 센트럴로 460 (송도동, 인천은송초등학교)",37.41398351,126.6296412,송도동,송도5동
인천윤슬초등학교,인천광역시 중구 영종대로278번길 27 (운서동),37.48424708,126.5021326,운서동,운서2동
인천하늘초등학교,"인천광역시 중구 은하수로 294 (중산동, 영종하늘초등학교)",37.49792698,126.5579456,중산동,영종2동
인천달빛초등학교,"인천광역시 중구 은하수로 124 (중산동, 인천달빛초등학교)",37.49653401,126.5707182,중산동,영종2동
인천이음초등학교,"인천광역시 서구 이음1로 447 (원당동, 인천이음초등학교)",37.59878792,126.7121218,원당동,아라2동
인천검단호수초등학교,인천광역시 서구 독정로324번길 26 (불로동),37.60917799,126.6828357,불로동,불로대곡동
인천송빛초등학교,"인천광역시 연수구 아카데미로343번길 27 (송도동, 인천송빛초등학교)",37.38582678,126.6128864,송도동,송도4동
인천현송초등학교,"인천광역시 연수구 아카데미로312번길 96 (송도동, 인천현송초등학교)",37.39389185,126.6203812,송도동,송도4동
인천용학초등학교,"인천광역시 미추홀구 용정공원로83번길 9 (용현동, 인천 용학초등학교)",37.44668593,126.6432686,용현동,용현5동
인천명선초등학교,"인천광역시 연수구 컨벤시아대로42번길 64 (송도동, 인천명선초등학교)",37.40260418,126.6472168,송도동,송도2동
인천한빛초등학교,인천광역시 남동구 서창남순환로 190-28 (서창동),37.42421854,126.7438835,서창동,서창2동
인천중산초등학교,"인천광역시 중구 두미포로 100, 인천중산 초등학교",37.49471569,126.5653914,중산동,영종2동
인천경연초등학교,인천광역시 서구 차오름로 64 (청라동),37.53849651,126.6262363,청라동,청라3동
인천별빛초등학교,"인천광역시 중구 은하수로 402 , 인천별빛초등학교 (운남동)",37.49085216,126.5508076,운남동,영종1동
인천송담초등학교,"인천광역시 연수구 아카데미로 627 (송도동, 인천송담초등학교)",37.410277,126.6149198,송도동,송도5동
인천청호초등학교,인천광역시 서구 청라한울로 44 (청라동),37.53864489,126.6415165,청라동,청라2동
인천신검단초등학교,"인천광역시 서구 불로동 , 247-49 일원 (불로동)",37.60938735,126.7007661,불로동,불로대곡동
가람초등학교,"경기도 고양시 덕양구 행신로311번길 78 (행신동,가람초등학교)",37.62371945,126.8422244,행신동,행신3동
강선초등학교,"경기도 고양시 일산서구 강선로 77 , 강선초등학교 (주엽동)",37.67122823,126.7646257,주엽동,주엽1동
고봉초등학교,"경기도 고양시 일산동구 중산로 280 , 고봉초등학교 (중산동)",37.69613944,126.7826205,중산동,중산1동
고양백석초등학교,"경기도 고양시 일산동구 강촌로 140 (백석동,고양백석초등학교)",37.65213917,126.7890577,백석동,백석1동
고양신일초등학교,"경기도 고양시 일산서구 강선로 183 , 고양신일초등학교 (일산동)",37.67954962,126.7708302,일산동,일산3동
고양용현초등학교,"경기도 고양시 덕양구 화신로 21 (행신동,고양용현초등학교)",37.61517772,126.8382259,행신동,행신2동
고양초등학교,"경기도 고양시 덕양구 혜음로13번길 22-7 , 고양초등학교 (고양동)",37.70293233,126.8994326,고양동,고양동
고양화수초등학교,"경기도 고양시 덕양구 화수로 25 , 고양화수초등학교 (화정동)",37.64537919,126.8327254,화정동,화정1동
고양화정초등학교,"경기도 고양시 덕양구 화신로 333 , 고양화정초등학교 (화정동)",37.63400705,126.825991,화정동,화정2동
금계초등학교,"경기도 고양시 일산동구 강촌로 90 , 금계초등학교 (백석동)",37.649601,126.7843119,백석동,백석1동
낙민초등학교,"경기도 고양시 일산동구 강석로 134 (마두동, 낙민초등학교)",37.65392838,126.7801004,마두동,마두2동
내유초등학교,"경기도 고양시 덕양구 통일로 1132 (내유동,내유초등학교)",37.71554872,126.8518945,내유동,관산동
냉천초등학교,"경기도 고양시 일산동구 산두로 99 , 냉천초등학교 (마두동)",37.66672298,126.7856589,마두동,마두1동
능곡초등학교,경기도 고양시 덕양구 토당로67번길 66 (토당동),37.62449777,126.8159437,토당동,능곡동
대곡초등학교,"경기도 고양시 덕양구 대주로 138-50 (대장동,대곡초등학교)",37.64115655,126.8127529,대장동,능곡동
대화초등학교,경기도 고양시 일산서구 송포로 50 (대화동),37.67157089,126.7323952,대화동,송포동
덕은초등학교,경기도 고양시 덕양구 중앙로176번길 18-4 (화전동),37.60327439,126.8727172,화전동,화전동
덕이초등학교,"경기도 고양시 일산서구 덕이로 104 (덕이동,덕이초등학교)",37.69276487,126.7483805,덕이동,덕이동
무원초등학교,"경기도 고양시 덕양구 무원로 47 (행신동,무원초등학교)",37.6176977,126.83166,행신동,행신2동
문촌초등학교,"경기도 고양시 일산서구 주엽로 168 , 문촌초등학교 (주엽동)",37.67338642,126.7604571,주엽동,주엽2동
문화초등학교,"경기도 고양시 일산서구 강선로 123 (주엽동,문화초등학교)",37.67486374,126.7672033,주엽동,주엽1동
백마초등학교,경기도 고양시 일산동구 일산로 230 (마두동),37.65789717,126.7908831,마두동,마두1동
백신초등학교,"경기도 고양시 일산동구 강촌로26번길 66 (백석동,백신초등학교)",37.64426795,126.7811094,백석동,백석2동
백양초등학교,경기도 고양시 덕양구 화신로 238 (화정동),37.63225803,126.836166,화정동,화정2동
벽제초등학교,"경기도 고양시 일산동구 공릉천로 13 (사리현동,벽제초등학교)",37.69582651,126.8434655,사리현동,고봉동
삼송초등학교,경기도 고양시 덕양구 세솔로 150 (원흥동),37.6541995,126.8823957,원흥동,삼송2동
상탄초등학교,"경기도 고양시 일산서구 현중로 47 , 상탄초등학교 (탄현동)",37.6951347,126.7666945,탄현동,탄현1동
성라초등학교,"경기도 고양시 덕양구 호국로716번길 13-19 , 성라초등학교 (성사동)",37.65279018,126.8338443,성사동,성사2동
성사초등학교,"경기도 고양시 덕양구 호국로834번길 89 , 성사초등학교 (성사동,성사초등학교)",37.65782169,126.8436524,성사동,성사1동
성석초등학교,"경기도 고양시 일산동구 문봉길 110 (문봉동, 성석초등학교)",37.70722724,126.8126246,문봉동,고봉동
성신초등학교,"경기도 고양시 덕양구 성신로 104 , 성신초등학교 (행신동)",37.62663419,126.83992,행신동,행신3동
성저초등학교,"경기도 고양시 일산서구 성저로 92 , 성저초등학교 (대화동)",37.68474502,126.7573647,대화동,대화동
소만초등학교,"경기 고양시 덕양구 화신로 48 (행신동,소만초등학교)",37.61754278,126.8395857,행신동,행신2동
송포초등학교,"경기도 고양시 일산서구 송산로 379 (가좌동, 송포초등학교)",37.68540122,126.7205405,가좌동,가좌동
일산은행초등학교,"경기도 고양시 일산동구 은행마을로 70 (식사동,일산은행초등학교)",37.6692745,126.8063614,식사동,식사동
신능초등학교,"경기도 고양시 덕양구 충장로123번길 37 , 신능초등학교 (행신동, 신능초등학교)",37.62414406,126.8312671,행신동,행신1동
신원초등학교,"경기도 고양시 덕양구 신원3로 21 , 신원초등학교 (신원동, 신원초등학교)",37.66780558,126.8858833,신원동,원신동
신촌초등학교,경기도 고양시 일산서구 후곡로 52 (일산동),37.68162503,126.7661082,일산동,일산3동
안곡초등학교,경기도 고양시 일산동구 중산로 142 (중산동),37.6847807,126.7818546,중산동,중산1동
오마초등학교,경기도 고양시 일산서구 주엽로 214 (주엽동),37.67704114,126.7629997,주엽동,주엽2동
용두초등학교,"경기도 고양시 덕양구 용두로121번길 20 (용두동, 용두초등학교)",37.62157483,126.8932712,용두동,창릉동
